country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
TRINIDAD AND TOBAGO,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",403488.0,403488.0,1129968.0,-64.29208614757232,0.10016829825458225,48.0,48.0,166.0,-71.08433734939759,0.42103416516819436,2,2,10.0,-80.0,0.040807998367680065,24,24,70.0,-65.71428571428571,0.34374104841019765,0,0,0.0,0.0,0.0
CHINA,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",389548.0,389548.0,4550161.4399999995,-91.43880925684255,0.0967076102597252,28.0,28.0,345.0,-91.8840579710145,0.24560326301478005,5,5,81.0,-93.82716049382717,0.10201999591920016,14,14,174.0,-91.95402298850574,0.2005156115726153,0,0,0.0,0.0,0.0
USA,0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",371190.12,371190.12,3412331.6,-89.12209704355813,0.09215015725204757,21.0,21.0,166.0,-87.34939759036145,0.18420244726108503,2,2,37.0,-94.5945945945946,0.040807998367680065,21,21,154.0,-86.36363636363636,0.30077341735892293,0,0,0.0,0.0,0.0
CHINA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",363187.78,363187.78,2258889.7499999995,-83.92184567662055,0.09016352870335574,30.0,30.0,196.0,-84.6938775510204,0.2631463532301215,14,14,84.0,-83.33333333333333,0.28565598857376046,18,18,106.0,-83.01886792452831,0.2578057863076482,0,0,0.0,0.0,0.0
CHINA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",361477.78,361477.78,3168395.5,-88.59114084715749,0.08973901102249451,26.5,26.5,232.5,-88.60215053763442,0.23244594535327398,6,6,52.0,-88.46153846153847,0.1224239951030402,13,13,113.0,-88.49557522123894,0.18619306788885706,0,0,0.0,0.0,0.0
BRAZIL,4412,"Plywood, veneered panels and similar laminated wood",358840.0,358840.0,5338586.24,-93.27837026755607,0.08908416643289092,26.0,26.0,401.75,-93.52831362787803,0.22806017279943863,5,5,48.0,-89.58333333333333,0.10201999591920016,13,13,196.0,-93.36734693877551,0.18619306788885706,0,0,0.0,0.0,0.0
CHINA,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",351681.3,351681.3,1691306.08,-79.20652540904955,0.08730697653699543,82.0,82.0,376.0,-78.19148936170212,0.7192666988289987,22,22,113.0,-80.53097345132744,0.4488879820444807,41,41,188.0,-78.19148936170212,0.5872242910340877,0,0,0.0,0.0,0.0
USA,2711,Petroleum gases and other gaseous hydrocarbons,345358.01,345358.01,2915839.01,-88.15579293590699,0.08573718214739719,22.0,22.0,212.0,-89.62264150943396,0.19297399236875576,4,4,36.0,-88.88888888888889,0.08161599673536013,11,11,106.0,-89.62264150943396,0.15754798052134059,0,0,0.0,0.0,0.0
BELGIUM,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",336780.0,336780.0,1231419.96,-72.65108485004579,0.08360764009382735,24.0,24.0,110.75,-78.3295711060948,0.21051708258409718,3,3,16.0,-81.25,0.0612119975515201,12,12,45.0,-73.33333333333333,0.17187052420509882,0,0,0.0,0.0,0.0
GUATEMALA,1703,Molasses; resulting from the extraction or refining of sugar,336535.99,336535.99,659151.2,-48.944037422673276,0.08354706315856013,14.0,14.0,27.0,-48.148148148148145,0.12280163150739003,2,2,6.0,-66.66666666666667,0.040807998367680065,14,14,27.0,-48.148148148148145,0.2005156115726153,0,0,0.0,0.0,0.0
COLOMBIA,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",330616.0,330616.0,,,0.08207739039509716,17.0,17.0,,,0.1491162668304022,2,2,,,0.040807998367680065,17,17,,,0.24348324262389,0,0,,,0.0
CHINA,4412,"Plywood, veneered panels and similar laminated wood",330520.0,330520.0,7976760.05,-95.85646305106044,0.08205355782354004,10.0,10.0,574.0,-98.25783972125436,0.08771545107670717,4,4,74.0,-94.5945945945946,0.08161599673536013,5,5,287.0,-98.25783972125436,0.07161271841879117,1,1,0.0,100.0,0.06489292667099286
CHINA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",322932.54,322932.54,2836422.18,-88.61479287966927,0.08016992570492755,128.0,128.0,1055.0,-87.86729857819905,1.1227577737818517,35,35,214.0,-83.64485981308411,0.7141399714344011,65,65,534.0,-87.82771535580524,0.9309653394442853,0,0,0.0,0.0,0.0
INDONESIA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",316934.28,316934.28,4592385.630000001,-93.09870064200162,0.07868082194796694,20.0,20.0,327.0,-93.88379204892966,0.17543090215341434,8,8,60.0,-86.66666666666667,0.16323199347072026,12,12,174.0,-93.10344827586206,0.17187052420509882,0,0,0.0,0.0,0.0
UNITED ARAB EMIRATES,6309,Textiles; worn clothing and other worn articles,308453.0,308453.0,1202436.0,-74.34765758842882,0.07657529369280042,22.0,22.0,102.0,-78.43137254901961,0.19297399236875576,11,11,43.0,-74.4186046511628,0.22444399102224036,11,11,43.0,-74.4186046511628,0.15754798052134059,0,0,0.0,0.0,0.0
BELGIUM,6309,Textiles; worn clothing and other worn articles,307704.0,307704.0,3273795.0,-90.60099975716255,0.07638934998346412,24.5,24.5,260.0,-90.57692307692308,0.21490285513793256,7,7,65.0,-89.23076923076923,0.14282799428688023,11,11,116.0,-90.51724137931035,0.15754798052134059,0,0,0.0,0.0,0.0
CHINA,8506,Cells and batteries; primary,306549.0,306549.0,3520049.5799999996,-91.2913442543045,0.07610261435691751,18.0,18.0,219.0,-91.78082191780823,0.1578878119380729,10,10,97.0,-89.69072164948453,0.20403999183840033,13,13,155.0,-91.61290322580645,0.18619306788885706,0,0,0.0,0.0,0.0
CHINA,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,297396.0,297396.0,1409516.0,-78.90084255872229,0.07383032761251819,18.0,18.0,85.0,-78.82352941176471,0.1578878119380729,3,3,19.0,-84.21052631578948,0.0612119975515201,11,11,51.0,-78.43137254901961,0.15754798052134059,0,0,0.0,0.0,0.0
SPAIN,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",289680.04000000004,289680.04000000004,532984.0,-45.649392852318265,0.0719147946038527,26.0,26.0,48.0,-45.833333333333336,0.22806017279943863,1,1,3.0,-66.66666666666667,0.020403999183840033,13,13,24.0,-45.833333333333336,0.18619306788885706,0,0,0.0,0.0,0.0
BRAZIL,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,286464.0,286464.0,567448.97,-49.51722266761714,0.07111639352645097,20.0,20.0,51.75,-61.35265700483092,0.17543090215341434,1,1,3.0,-66.66666666666667,0.020403999183840033,10,10,23.0,-56.52173913043478,0.14322543683758235,0,0,0.0,0.0,0.0
EGYPT,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",285261.96,285261.96,1002205.02,-71.53656644026788,0.07081797993984136,36.0,36.0,134.25,-73.18435754189944,0.3157756238761458,3,3,13.0,-76.92307692307692,0.0612119975515201,18,18,66.0,-72.72727272727273,0.2578057863076482,0,0,0.0,0.0,0.0
CHINA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",284004.6,284004.6,6212972.35,-95.42884493925038,0.07050583283387195,28.0,28.0,618.0,-95.46925566343042,0.24560326301478005,3,3,33.0,-90.9090909090909,0.0612119975515201,14,14,309.0,-95.46925566343042,0.2005156115726153,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",280161.74,280161.74,3542291.3099999996,-92.09094578954885,0.06955181995955945,41.0,41.0,636.25,-93.55599214145383,0.35963334941449937,9,9,119.0,-92.43697478991596,0.1836359926545603,21,21,294.0,-92.85714285714286,0.30077341735892293,0,0,0.0,0.0,0.0
PANAMA,9999,Commodities not specified according to kind,272627.74,272627.74,4868052.899999999,-94.39965535296463,0.06768145960423284,30.75,30.75,601.5,-94.88778054862843,0.2697250120608745,16,16,250.0,-93.6,0.3264639869414405,16,16,294.0,-94.5578231292517,0.22916069894013177,0,0,10.0,-100.0,0.0
USA,1007,Grain sorghum,269745.0,269745.0,451182.02,-40.21370798419671,0.066965802236206,12.0,12.0,21.0,-42.857142857142854,0.10525854129204859,1,1,4.0,-75.0,0.020403999183840033,12,12,21.0,-42.857142857142854,0.17187052420509882,0,0,0.0,0.0,0.0
BRAZIL,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",268128.0,268128.0,2600842.6,-89.69072561330701,0.06656437235904074,20.0,20.0,197.5,-89.87341772151899,0.17543090215341434,1,1,12.0,-91.66666666666667,0.020403999183840033,10,10,97.0,-89.69072164948453,0.14322543683758235,0,0,0.0,0.0,0.0
ITALY,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",261690.0,261690.0,429750.0,-39.1064572425829,0.06496610052899127,20.0,20.0,34.0,-41.1764705882353,0.17543090215341434,9,9,15.0,-40.0,0.1836359926545603,10,10,16.0,-37.5,0.14322543683758235,0,0,0.0,0.0,0.0
BELGIUM,0203,"Meat of swine; fresh, chilled or frozen",258191.47,258191.47,764991.8799999999,-66.2491228011466,0.06409756962722317,18.0,18.0,61.75,-70.8502024291498,0.1578878119380729,7,7,23.0,-69.56521739130434,0.14282799428688023,9,9,28.0,-67.85714285714286,0.1289028931538241,0,0,0.0,0.0,0.0
CHINA,7313,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not and loosely twisted double wire, of a kind used for fencing, of iron or steel",256916.0,256916.0,1012619.72,-74.6285802137055,0.0637809266059319,15.0,15.0,76.0,-80.26315789473684,0.13157317661506074,4,4,15.0,-73.33333333333333,0.08161599673536013,10,10,41.0,-75.60975609756098,0.14322543683758235,0,0,0.0,0.0,0.0
PANAMA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",256377.0,256377.0,,,0.06364711664687682,22.0,22.0,,,0.19297399236875576,2,2,,,0.040807998367680065,11,11,,,0.15754798052134059,0,0,,,0.0
SENEGAL,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",252037.0,252037.0,1457155.99,-82.70349902620927,0.06256968580773194,18.0,18.0,104.0,-82.6923076923077,0.1578878119380729,2,2,25.0,-92.0,0.040807998367680065,9,9,52.0,-82.6923076923077,0.1289028931538241,0,0,0.0,0.0,0.0
CHINA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",247579.25,247579.25,1502854.0,-83.52606108111632,0.06146302283003653,10.0,10.0,60.0,-83.33333333333333,0.08771545107670717,8,8,53.0,-84.90566037735849,0.16323199347072026,10,10,58.0,-82.75862068965517,0.14322543683758235,0,0,0.0,0.0,0.0
INDIA,9999,Commodities not specified according to kind,247494.72,247494.72,465504.88,-46.833055756579824,0.06144203775426858,52.0,52.0,68.5,-24.087591240875913,0.45612034559887726,8,8,20.0,-60.0,0.16323199347072026,24,24,37.0,-35.13513513513514,0.34374104841019765,0,0,0.0,0.0,0.0
INDIA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",243947.18,243947.18,728058.17,-66.49344928029583,0.06056133982820867,20.0,20.0,80.0,-75.0,0.17543090215341434,8,8,36.0,-77.77777777777777,0.16323199347072026,10,10,43.0,-76.74418604651163,0.14322543683758235,0,0,0.0,0.0,0.0
NETHERLANDS,2203,Beer made from malt,243474.0,243474.0,2067534.5000000002,-88.22394499342091,0.06044387007602743,20.0,20.0,173.0,-88.4393063583815,0.17543090215341434,1,1,12.0,-91.66666666666667,0.020403999183840033,10,10,87.0,-88.50574712643679,0.14322543683758235,0,0,0.0,0.0,0.0
SPAIN,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",238020.0,238020.0,292166.03,-18.53262338540864,0.05908988210443846,19.0,19.0,25.25,-24.752475247524753,0.1666593570457436,9,9,11.0,-18.181818181818183,0.1836359926545603,9,9,11.0,-18.181818181818183,0.1289028931538241,0,0,0.0,0.0,0.0
MALAYSIA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,233644.16999999998,233644.16999999998,3307863.23,-92.93670403658135,0.058003556254471796,18.0,18.0,217.0,-91.70506912442396,0.1578878119380729,4,4,51.0,-92.15686274509804,0.08161599673536013,9,9,137.0,-93.43065693430657,0.1289028931538241,0,0,0.0,0.0,0.0
BELGIUM,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",232448.0,232448.0,2674021.0,-91.30717372825418,0.05770659993031053,16.0,16.0,185.5,-91.37466307277629,0.14034472172273146,8,8,64.0,-87.5,0.16323199347072026,8,8,92.0,-91.30434782608695,0.11458034947006589,0,0,0.0,0.0,0.0
CHINA,7225,"Alloy steel flat-rolled products, of a width 600mm or more",226321.0,226321.0,5358241.09,-95.77620722549459,0.05618553570186798,11.0,11.0,197.0,-94.41624365482234,0.09648699618437788,3,3,39.0,-92.3076923076923,0.0612119975515201,9,9,192.0,-95.3125,0.1289028931538241,0,0,0.0,0.0,0.0
CHINA,2827,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides,225892.8,225892.8,72160.0,213.04434589800442,0.05607923250248507,16.0,16.0,5.0,220.0,0.14034472172273146,1,1,3.0,-66.66666666666667,0.020403999183840033,8,8,3.0,166.66666666666666,0.11458034947006589,0,0,0.0,0.0,0.0
EGYPT,2839,Silicates; commercial alkali metal silicates,224480.0,224480.0,336720.0,-33.333333333333336,0.05572849649106943,8.0,8.0,12.0,-33.333333333333336,0.07017236086136573,1,1,3.0,-66.66666666666667,0.020403999183840033,8,8,12.0,-33.333333333333336,0.11458034947006589,0,0,0.0,0.0,0.0
CHINA,7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, of iron or steel, with heads of other material or not, but excluding articles with heads of copper",223043.0,223043.0,5117308.26,-95.64139995740652,0.05537175268557377,8.0,8.0,187.0,-95.72192513368984,0.07017236086136573,5,5,53.0,-90.56603773584905,0.10201999591920016,8,8,184.0,-95.65217391304348,0.11458034947006589,0,0,0.0,0.0,0.0
USA,8704,Vehicles; for the transport of goods,220467.31,220467.31,1115116.78,-80.22921778649945,0.054732322308136655,0.0,0.0,17.0,-100.0,0.0,87,87,376.0,-76.86170212765957,1.7751479289940828,0,0,10.0,-100.0,0.0,87,87,366.0,-76.22950819672131,5.645684620376379
EGYPT,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,218400.0,218400.0,382200.0,-42.857142857142854,0.05421910029245172,8.0,8.0,14.0,-42.857142857142854,0.07017236086136573,1,1,2.0,-50.0,0.020403999183840033,8,8,14.0,-42.857142857142854,0.11458034947006589,0,0,0.0,0.0,0.0
BRAZIL,4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",213708.0,213708.0,1384358.4500000002,-84.56266872210735,0.053054283357597404,20.0,20.0,137.75,-85.48094373865699,0.17543090215341434,2,2,20.0,-90.0,0.040807998367680065,10,10,68.0,-85.29411764705883,0.14322543683758235,0,0,0.0,0.0,0.0
SOUTH KOREA,8506,Cells and batteries; primary,207292.0,207292.0,1108401.0,-81.29810420596878,0.05146147315852977,12.0,12.0,69.0,-82.6086956521739,0.10525854129204859,11,11,24.0,-54.166666666666664,0.22444399102224036,12,12,63.0,-80.95238095238095,0.17187052420509882,0,0,0.0,0.0,0.0
NETHERLANDS,7612,"Aluminium casks, drums, cans, boxes etc (including rigid, collapsible tubular containers), for materials other than compressed, liquefied gas, 300l capacity or less, lined, heat-insulated or not",202007.97000000003,202007.97000000003,381218.16,-47.009877493768904,0.0501496812513946,18.0,18.0,34.0,-47.05882352941177,0.1578878119380729,1,1,3.0,-66.66666666666667,0.020403999183840033,9,9,17.0,-47.05882352941177,0.1289028931538241,0,0,0.0,0.0,0.0
EGYPT,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",194491.62,194491.62,1259234.31,-84.55477122442764,0.04828370261365114,14.0,14.0,106.0,-86.79245283018868,0.12280163150739003,7,7,46.0,-84.78260869565217,0.14282799428688023,7,7,46.0,-84.78260869565217,0.10025780578630765,0,0,0.0,0.0,0.0
COLOMBIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",193498.26,193498.26,1274723.9200000002,-84.82037898841656,0.048037095079463826,15.0,15.0,104.0,-85.57692307692308,0.13157317661506074,8,8,52.0,-84.61538461538461,0.16323199347072026,8,8,52.0,-84.61538461538461,0.11458034947006589,0,0,0.0,0.0,0.0
COLOMBIA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",192880.67,192880.67,4022655.39,-95.20514060241187,0.04788377468500588,24.0,24.0,450.25,-94.66962798445309,0.21051708258409718,8,8,98.0,-91.83673469387755,0.16323199347072026,12,12,228.0,-94.73684210526316,0.17187052420509882,0,0,0.0,0.0,0.0
CHINA,2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",184735.99,184735.99,1474677.0,-87.47278285346553,0.045861809383861536,7.0,7.0,79.0,-91.13924050632912,0.061400815753695014,2,2,28.0,-92.85714285714286,0.040807998367680065,7,7,56.0,-87.5,0.10025780578630765,0,0,0.0,0.0,0.0
BELGIUM,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",177214.0,177214.0,151508.16999999998,16.966629588358188,0.0439944305825391,10.0,10.0,9.0,11.11111111111111,0.08771545107670717,1,1,6.0,-83.33333333333333,0.020403999183840033,10,10,9.0,11.11111111111111,0.14322543683758235,0,0,0.0,0.0,0.0
PANAMA,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",174400.0,174400.0,232000.0,-24.82758620689655,0.04329583832877097,12.0,12.0,16.0,-25.0,0.10525854129204859,2,2,5.0,-60.0,0.040807998367680065,6,6,8.0,-25.0,0.08593526210254941,0,0,0.0,0.0,0.0
CHINA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",174386.96,174386.96,566884.48,-69.23765490986806,0.043292601071134466,22.0,22.0,65.0,-66.15384615384616,0.19297399236875576,9,9,30.0,-70.0,0.1836359926545603,12,12,33.0,-63.63636363636363,0.17187052420509882,0,0,0.0,0.0,0.0
