country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
PERU,9999,Commodities not specified according to kind,298790.0,298790.0,74672.45999999999,300.1341324499019,0.0073023775523831,25.5,25.5,8.25,209.0909090909091,0.0251290945642319,13,13,5.0,160.0,0.0299387407305052,17,17,5.0,240.0,0.0289322305047823,0,0,0.0,0.0,0.0,-0.35302855846421577,1,0.031825415965881246,False,99
FRANCE,8502,Electric generating sets and rotary converters,297181.24,297181.24,177019.8,67.88022582784525,0.007263059727452,45.0,45.0,31.25,44.0,0.0443454609957034,22,22,6.0,266.6666666666667,0.0506655612362396,23,23,14.0,64.28571428571429,0.0391436059770584,0,0,0.0,0.0,0.0,-0.3411901648389328,1,0.0347579089091411,False,85
USA,8502,Electric generating sets and rotary converters,295369.63,295369.62999999995,2644743.97,-88.83182518419733,0.0072187842824984,37.0,37.0,17.25,114.4927536231884,0.0364618234853561,44,44,41.0,7.317073170731708,0.1013311224724793,20,20,10.0,100.0,0.0340379182409203,30,30,32.0,-6.25,0.2404038785159067,-0.3513954611975958,1,0.036736592455956195,False,85
SPAIN,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",292166.03,292166.03,452037.2,-35.3668171557562,0.0071404888351045,25.25,25.25,35.5,-28.87323943661972,0.0248827308920335,11,11,16.0,-31.25,0.0253327806181198,11,11,17.0,-35.294117647058826,0.0187208550325062,0,0,0.0,0.0,0.0,-0.34010130566150387,1,0.03606153057633033,False,20
VIETNAM,4412,"Plywood, veneered panels and similar laminated wood",290445.0,290445.0,84384.99,244.19035897260875,0.0070984271501787,22.0,22.0,6.0,266.6666666666667,0.021680003153455,2,2,1.0,100.0,0.0046059601123854,11,11,3.0,266.6666666666667,0.0187208550325062,0,0,0.0,0.0,0.0,-0.34837121559046347,1,0.03253177532632228,False,44
TURKEY,3101,"Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",290000.0,290000.0,6232200.0,-95.34674753698532,0.0070875514247167,0.0,0.0,0.0,0.0,0.0,1,1,2.0,-50.0,0.0023029800561927,0,0,0.0,0.0,0.0,1,1,2.0,-50.0,0.0080134626171968,-0.3552986212838512,1,0.036818851411696926,False,31
ITALY,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,286168.0,286168.0,286168.0,0.0,0.0069938979865804,15.0,15.0,15.0,0.0,0.0147818203319011,2,2,2.0,0.0,0.0046059601123854,15,15,15.0,0.0,0.0255284386806902,0,0,0.0,0.0,0.0,-0.3382333989704758,1,0.03561498074970637,False,28
FRANCE,2509,Chalk,281921.0,281921.0,230715.0,22.19448237002362,0.0068901020179571,12.0,12.0,10.0,20.0,0.0118254562655209,3,3,4.0,-25.0,0.0069089401685781,11,11,9.0,22.22222222222222,0.0187208550325062,0,0,0.0,0.0,0.0,-0.33716322543626426,1,0.03533474794813153,False,25
BRAZIL,713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",280560.0,280560.0,657372.0,-57.32096894908819,0.0068568394059259,20.0,20.0,34.0,-41.1764705882353,0.0197090937758681,2,2,5.0,-60.0,0.0046059601123854,10,10,29.0,-65.51724137931035,0.0170189591204601,0,0,0.0,0.0,0.0,-0.34112104839670887,1,0.036338728907008865,False,71
POLAND,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,278093.61,278093.61,449015.08,-38.06586406852973,0.0067965612474486,22.5,22.5,34.0,-33.8235294117647,0.0221727304978517,7,7,6.0,16.666666666666668,0.0161208603933489,11,11,17.0,-35.294117647058826,0.0187208550325062,0,0,0.0,0.0,0.0,-0.33937713461844776,1,0.03609560938318595,False,40
USA,2309,Preparations of a kind used in animal feeding,275556.91000000003,275556.91000000003,139989.1,96.84168981727863,0.0067345647243484,25.0,25.0,14.0,78.57142857142857,0.0246363672198352,16,16,12.0,33.333333333333336,0.0368476808990834,14,14,8.0,75.0,0.0238265427686442,3,3,4.0,-25.0,0.0240403878515906,-0.34140498517617734,1,0.03439223459170672,False,23
CHINA,8450,Household or laundry-type washing machines; including machines which both wash and dry,273133.53,273133.53,81139.1,236.6238102221987,0.0066753377230669,128.0,128.0,36.0,255.55555555555557,0.1261382001655563,41,41,13.0,215.3846153846154,0.0944221823039012,64,64,18.0,255.55555555555557,0.1089213383709452,0,0,0.0,0.0,0.0,-0.3450978731286577,1,0.032627312366530256,False,84
CHINA,9615,"Combs, hair-slides and similar; hairpins, curling pins, curling grips and hair curlers and the like, other than those of heading no. 8516 and parts thereof",272064.7,272064.7,82202.0,230.97090095131503,0.0066492156968969,34.0,34.0,10.0,240.0,0.0335054594189759,17,17,5.0,240.0,0.0391506609552761,17,17,5.0,240.0,0.0289322305047823,0,0,0.0,0.0,0.0,-0.3450978731286577,1,0.03269868734052684,False,96
USA,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",269811.28,269811.28,195016.95,38.35273292911207,0.006594142489547,30.0,30.0,21.0,42.85714285714285,0.0295636406638022,14,14,13.0,7.6923076923076925,0.0322417207866979,14,14,11.0,27.272727272727277,0.0238265427686442,1,1,3.0,-66.66666666666667,0.0080134626171968,-0.3368766074325977,1,0.03513073004191367,False,21
USA,3305,Hair preparations; for use on the hair,269353.57000000007,269353.57000000007,66895.81,302.6463989299182,0.0065829561338139,22.0,22.0,6.0,266.6666666666667,0.021680003153455,11,11,3.0,266.6666666666667,0.0253327806181198,11,11,3.0,266.6666666666667,0.0187208550325062,1,1,0.0,100.0,0.0080134626171968,-0.3526024501668676,1,0.03179369549309615,False,33
ECUADOR,9999,Commodities not specified according to kind,268996.99,268996.99,109159.99,146.42452788791937,0.0065742413783414,30.0,30.0,13.75,118.1818181818182,0.0295636406638022,10,10,5.0,100.0,0.0230298005619271,15,15,7.0,114.28571428571428,0.0255284386806902,0,0,0.0,0.0,0.0,-0.3425599190524632,1,0.033766189911280484,False,99
USA,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",267894.5,267894.5,285859.95,-6.284703401088544,0.0065472967074095,39.0,39.0,38.0,2.631578947368421,0.0384327328629429,24,24,26.0,-7.6923076923076925,0.0552715213486251,25,25,23.0,8.695652173913043,0.0425473978011504,2,2,5.0,-60.0,0.0160269252343937,-0.33659722035094464,1,0.03569433290632763,False,85
USA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",267850.76,267850.76,79728.01000000001,235.95565724015933,0.006546227709136,52.0,52.0,29.0,79.3103448275862,0.0512436438172572,23,23,16.0,43.75,0.0529685412924324,28,28,15.0,86.66666666666667,0.0476530855372885,0,0,3.0,-100.0,0.0,-0.3469056566502515,1,0.03263574862464684,False,94
CHINA,4420,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of wood; statuettes and other ornaments of wood; wooden articles of furniture not falling in chapter 94",267044.99,267044.99,84850.0,214.725975250442,0.0065265348253033,19.0,19.0,6.0,216.66666666666663,0.0187236390870747,8,8,3.0,166.66666666666666,0.0184238404495417,13,13,4.0,225.0,0.0221246468565982,0,0,0.0,0.0,0.0,-0.3455347092933741,1,0.03290379962765453,False,44
CHINA,6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",262670.0,262670.0,441662.0,-40.52691877499083,0.0064196108025184,10.0,10.0,17.0,-41.1764705882353,0.009854546887934,6,6,12.0,-50.0,0.0138178803371562,10,10,17.0,-41.1764705882353,0.0170189591204601,0,0,0.0,0.0,0.0,-0.3379162742340519,1,0.03612668324396461,False,68
USA,406,Cheese and curd,259882.41,259882.41,149494.58,73.8406904116524,0.0063514825698424,28.0,28.0,22.25,25.84269662921348,0.0275927312862154,16,16,11.0,45.45454545454545,0.0368476808990834,14,14,10.0,40.0,0.0238265427686442,2,2,1.0,100.0,0.0160269252343937,-0.3383918591870719,1,0.03468265066877484,False,40
USA,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",259552.44999999995,259552.45,149811.40000000002,73.25280319121235,0.006343418402711,30.0,30.0,20.0,50.0,0.0295636406638022,15,15,9.0,66.66666666666667,0.0345447008428907,15,15,9.0,66.66666666666667,0.0255284386806902,0,0,1.0,-100.0,0.0,-0.3383918591870719,1,0.03469007347233689,False,73
INDONESIA,907,"Cloves (whole fruit, cloves and stems)",257243.4,257243.4,272221.6,-5.5022084948439005,0.0062869856074792,20.0,20.0,21.5,-6.976744186046512,0.0197090937758681,10,10,11.0,-9.090909090909092,0.0230298005619271,10,10,11.0,-9.090909090909092,0.0170189591204601,0,0,0.0,0.0,0.0,-0.3350622094478363,1,0.035684452939940534,False,90
NETHERLANDS,302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",256712.0,256712.0,134400.0,91.00595238095238,0.0062739982804892,18.5,18.5,10.0,85.0,0.018230911742678,6,6,1.0,500.0,0.0138178803371562,9,9,5.0,80.0,0.0153170632084141,0,0,0.0,0.0,0.0,-0.33995011564799715,1,0.03446591799750877,False,30
DENMARK,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",254126.4,254126.4,84780.0,199.74805378627036,0.0062108066495797,18.5,18.5,6.0,208.33333333333331,0.018230911742678,9,9,3.0,200.0,0.0207268205057344,9,9,3.0,200.0,0.0153170632084141,0,0,0.0,0.0,0.0,-0.34153009461125305,1,0.03309291441860553,False,20
CHINA,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",253560.0,253560.0,64477.0,293.2565100733595,0.0061969639284523,26.0,26.0,10.0,160.0,0.0256218219086286,11,11,4.0,175.0,0.0253327806181198,13,13,4.0,225.0,0.0221246468565982,0,0,0.0,0.0,0.0,-0.34925222827404323,1,0.03191225445819748,False,61
PAKISTAN,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",249450.7,249450.7,15294.0,1531.036354125801,0.006096533324764,25.75,25.75,2.0,1187.5,0.0253754582364302,15,15,1.0,1400.0,0.0345447008428907,16,16,1.0,1500.0,0.0272303345927363,0,0,0.0,0.0,0.0,-0.4351404371001799,1,0.016283752398597005,False,56
SWEDEN,203,"Meat of swine; fresh, chilled or frozen",249206.0,249206.0,304172.0,-18.07069684257591,0.0060905528977515,20.25,20.25,23.75,-14.736842105263158,0.0199554574480665,8,8,11.0,-27.272727272727277,0.0184238404495417,9,9,11.0,-18.181818181818183,0.0153170632084141,0,0,0.0,0.0,0.0,-0.33313186684606005,1,0.035843145656559265,False,20
MEXICO,2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",249199.99,249199.99,25170.0,890.067500993246,0.0060904060143582,11.0,11.0,1.0,1000.0,0.0108400015767275,4,4,1.0,300.0,0.0092119202247708,10,10,1.0,900.0,0.0170189591204601,0,0,0.0,0.0,0.0,-0.3963246406875375,1,0.024376777252294236,False,25
CHINA,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",249024.2,249024.2,83879.6,196.8829131278642,0.0060861097362032,33.0,33.0,10.0,230.0,0.0325200047301825,13,13,4.0,225.0,0.0299387407305052,17,17,5.0,240.0,0.0289322305047823,0,0,0.0,0.0,0.0,-0.3413900420087304,1,0.03312909036451069,False,73
COLOMBIA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",248422.5,248422.5,214464.99,15.83359130084589,0.0060714042889885,24.0,24.0,20.0,20.0,0.0236509125310418,9,9,4.0,125.0,0.0207268205057344,12,12,10.0,20.0,0.0204227509445522,0,0,0.0,0.0,0.0,-0.33237784121892877,1,0.035415062068330866,False,27
CHINA,9401,"Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof",247817.5,247817.5,115986.42,113.66078890959822,0.0060566181903266,68.0,68.0,40.0,70.0,0.0670109188379518,31,31,19.0,63.1578947368421,0.0713923817419741,34,34,20.0,70.0,0.0578644610095646,0,0,0.0,0.0,0.0,-0.33831870637796646,1,0.03417987265507641,False,94
UNITED ARAB EMIRATES,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",247726.31,247726.31,109665.15,125.8933763369676,0.006054389522001,11.0,11.0,5.0,120.0,0.0108400015767275,2,2,1.0,100.0,0.0046059601123854,11,11,5.0,120.0,0.0187208550325062,0,0,0.0,0.0,0.0,-0.33755408777172663,1,0.03402542110319382,False,34
FRANCE,3006,Pharmaceutical goods,245513.27,245513.27,117645.46,108.6891155850808,0.0060003031950874,64.0,64.0,19.0,236.8421052631579,0.0630691000827781,22,22,74.0,-70.27027027027027,0.0506655612362396,40,40,9.0,344.44444444444446,0.0680758364818407,0,0,68.0,-100.0,0.0,-0.3375018624056468,1,0.03424264618234399,False,30
CHINA,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",243060.75,243060.75,48012.4,406.2457823395623,0.0059403640170869,36.0,36.0,8.0,350.0,0.0354763687965627,16,16,4.0,300.0,0.0368476808990834,18,18,3.0,500.0,0.0306341264168283,0,0,1.0,-100.0,0.0,-0.3543991158601667,1,0.03048562509207064,False,39
CHINA,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",241986.39,241986.39,92531.02,161.51920728853955,0.0059141068386433,28.0,28.0,13.25,111.32075471698111,0.0275927312862154,18,18,8.0,125.0,0.0414536410114688,19,19,7.0,171.42857142857142,0.0323360223288743,0,0,1.0,-100.0,0.0,-0.3404122649697442,1,0.03357560090691501,False,85
USA,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",241002.65,241002.65,125383.66,92.21216703994764,0.0058900643978207,4.0,4.0,2.0,100.0,0.0039418187551736,14,14,6.0,133.33333333333334,0.0322417207866979,2,2,1.0,100.0,0.003403791824092,13,13,5.0,160.0,0.1041750140235595,-0.33700631500950406,1,0.03445068804496672,False,84
DOMINICAN REPUBLIC,2203,Beer made from malt,238940.28,238940.28,25790.0,826.4842186894145,0.0058396604204697,20.0,20.0,2.0,900.0,0.0197090937758681,7,7,1.0,600.0,0.0161208603933489,10,10,1.0,900.0,0.0170189591204601,0,0,0.0,0.0,0.0,-0.3861959849464639,1,0.025179594864179252,False,22
TURKEY,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",235530.0,235530.0,200018.36,17.75419016534283,0.0057563137484949,46.0,46.0,30.5,50.81967213114754,0.0453309156844968,4,4,5.0,-20.0,0.0092119202247708,17,17,15.0,13.333333333333334,0.0289322305047823,0,0,0.0,0.0,0.0,-0.3314036593147763,1,0.03539081213127326,False,39
USA,8609,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,234341.13,234341.13,10949.8,2040.140733164076,0.0057272579648318,105.0,105.0,10.0,950.0,0.1034727423233079,5,5,3.0,66.66666666666667,0.0115149002809635,55,55,5.0,1000.0,0.093604275162531,0,0,0.0,0.0,0.0,-0.4685984116275182,-1,0.009855679688750708,False,86
BRAZIL,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",233851.46,233851.46,122610.59,90.7269673851174,0.005715290512052,90.0,90.0,62.5,44.0,0.0886909219914068,11,11,8.0,37.5,0.0253327806181198,45,45,24.0,87.5,0.0765853160420708,0,0,0.0,0.0,0.0,-0.33648314431786636,1,0.0344694405282746,False,73
NETHERLANDS,3006,Pharmaceutical goods,232994.08,232994.08,176814.86000000002,31.77290641748096,0.005694336288464,64.0,64.0,58.75,8.936170212765957,0.0630691000827781,31,31,21.0,47.61904761904762,0.0713923817419741,34,34,27.0,25.925925925925927,0.0578644610095646,0,0,0.0,0.0,0.0,-0.3319203639300473,1,0.035213808492966944,False,30
PAKISTAN,6309,Textiles; worn clothing and other worn articles,232447.10000000003,232447.10000000003,92867.0,150.3010757319608,0.0056809681888836,22.75,22.75,8.0,184.375,0.02241909417005,11,11,4.0,175.0,0.0253327806181198,11,11,4.0,175.0,0.0187208550325062,0,0,0.0,0.0,0.0,-0.3376626448275693,1,0.03371724369822342,False,63
COLOMBIA,8506,Cells and batteries; primary,230775.36,230775.36,100314.43,130.05200747290297,0.0056401111433017,15.0,15.0,8.0,87.5,0.0147818203319011,9,9,4.0,125.0,0.0207268205057344,10,10,4.0,150.0,0.0170189591204601,0,0,0.0,0.0,0.0,-0.33693901580513347,1,0.03397291323954959,False,85
SOUTH KOREA,5204,"Cotton sewing thread, whether or not put up for retail sale",228048.02,228048.02,54804.02,316.1154966369254,0.0055734554105338,20.0,20.0,5.0,300.0,0.0197090937758681,4,4,2.0,100.0,0.0092119202247708,10,10,3.0,233.33333333333331,0.0170189591204601,0,0,0.0,0.0,0.0,-0.34593968319535884,1,0.03162363146897555,False,52
CHINA,8301,"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal",226845.41,226845.41000000003,216641.0,4.710285679995939,0.0055440638235722,17.0,17.0,18.0,-5.555555555555555,0.0167527297094879,11,11,10.0,10.0,0.0253327806181198,11,11,10.0,10.0,0.0187208550325062,0,0,0.0,0.0,0.0,-0.3312439969262907,1,0.03555550756487076,False,83
CHINA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",226821.2,226821.2,103520.92,119.106630814332,0.0055434721352274,16.0,16.0,8.0,100.0,0.0157672750206945,9,9,3.0,200.0,0.0207268205057344,9,9,5.0,80.0,0.0153170632084141,0,0,0.0,0.0,0.0,-0.3349480976227634,1,0.034111112162785846,False,34
COLOMBIA,8301,"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal",224547.9,224547.9,75328.1,198.093141868705,0.0054879130640074,39.25,39.25,12.25,220.4081632653061,0.0386790965351413,19,19,6.0,216.66666666666663,0.0437566210676615,20,20,6.0,233.33333333333331,0.0340379182409203,0,0,0.0,0.0,0.0,-0.3377538128865133,1,0.033113809729218645,False,83
USA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",223642.32,223642.32,241022.58,-7.211050516511765,0.0054657808404929,36.0,36.0,34.0,5.882352941176471,0.0354763687965627,130,130,154.0,-15.584415584415584,0.2993874073050527,19,19,18.0,5.555555555555555,0.0323360223288743,111,111,139.0,-20.14388489208633,0.8894943505088548,-0.32929988629773105,1,0.03570602918484668,False,30
CHINA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",220991.28000000003,220991.28000000003,166842.4,32.45510733482618,0.0054009898669447,16.0,16.0,12.0,33.333333333333336,0.0157672750206945,5,5,4.0,25.0,0.0115149002809635,8,8,6.0,33.333333333333336,0.0136151672963681,0,0,0.0,0.0,0.0,-0.3310652926922681,1,0.03520519486228535,False,27
