country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
GUATEMALA,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",161420.01,161420.01,47150.0,242.35420996818664,0.003945078006390651,10.0,10.0,2.0,400.0,0.009854546887934093,2,2,2.0,0.0,0.004605960112385427,7,7,2.0,250.0,0.011913271384322134,0,0,0.0,0.0,0.0
CHINA,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",161365.0,161365.0,93344.25,72.87085171288001,0.00394373357120488,18.0,18.0,10.0,80.0,0.017738184398281367,9,9,4.0,125.0,0.02072682050573442,10,10,5.0,100.0,0.017018959120460194,0,0,0.0,0.0,0.0
TURKEY,3903,"Polymers of styrene, in primary forms",159840.0,159840.0,19980.0,700.0,0.003906462826643869,8.0,8.0,1.0,700.0,0.007883637510347274,8,8,1.0,700.0,0.018423840449541706,8,8,1.0,700.0,0.013615167296368155,0,0,0.0,0.0,0.0
PANAMA,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",158940.0,158940.0,,,0.0038844669773947485,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,6,6,,,0.010211375472276116,0,0,,,0.0
ARGENTINA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",158814.44,158814.44,65882.70000000001,141.05636229237717,0.0038813983120261713,7.0,7.0,3.0,133.33333333333334,0.006898182821553865,4,4,2.0,100.0,0.009211920224770853,7,7,3.0,133.33333333333334,0.011913271384322134,0,0,0.0,0.0,0.0
IRELAND,3303,Perfumes and toilet waters,157752.0,157752.0,112680.0,40.0,0.003855432456385909,14.0,14.0,11.0,27.272727272727273,0.01379636564310773,7,7,5.0,40.0,0.016120860393348993,7,7,5.0,40.0,0.011913271384322134,0,0,0.0,0.0,0.0
CHINA,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,156893.4,156893.4,125376.6,25.137705122008406,0.003834448416202248,16.0,16.0,14.25,12.280701754385966,0.015767275020694548,8,8,7.0,14.285714285714286,0.018423840449541706,8,8,7.0,14.285714285714286,0.013615167296368155,0,0,0.0,0.0,0.0
COLOMBIA,4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",154364.48,154364.48,,,0.0037726420349988186,16.0,16.0,,,0.015767275020694548,1,1,,,0.0023029800561927133,8,8,,,0.013615167296368155,0,0,,,0.0
JAMAICA,4011,"New pneumatic tyres, of rubber",154145.0,154145.0,5400.0,2754.537037037037,0.0037672779805619323,0.0,0.0,0.0,0.0,0.0,4,4,1.0,300.0,0.009211920224770853,0,0,0.0,0.0,0.0,4,4,1.0,300.0,0.032053850468787566
CHINA,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",154126.0,154126.0,61306.0,151.4044302352135,0.003766813623744451,22.0,22.0,10.5,109.52380952380952,0.021680003153455005,11,11,4.0,175.0,0.025332780618119846,11,11,5.0,120.0,0.01872085503250621,0,0,0.0,0.0,0.0
CHINA,9017,Sugars and sugar confectionery,153784.0,153784.0,78343.0,96.2957762659076,0.003758455201029785,12.0,12.0,6.0,100.0,0.01182545626552091,6,6,3.0,100.0,0.01381788033715628,6,6,3.0,100.0,0.010211375472276116,0,0,0.0,0.0,0.0
TURKEY,1704,"Sugar confectionery (including white chocolate), not containing cocoa",153556.99000000002,153556.99000000002,239462.25,-35.87423905020519,0.003752907114654182,20.0,20.0,26.25,-23.80952380952381,0.019709093775868186,9,9,13.0,-30.76923076923077,0.02072682050573442,9,9,13.0,-30.76923076923077,0.015317063208414174,0,0,0.0,0.0,0.0
BRAZIL,9999,Commodities not specified according to kind,152952.09,152952.09,115629.38,32.27787781963372,0.0037381234599755224,17.0,17.0,16.5,3.0303030303030303,0.01675272970948796,8,8,6.0,33.333333333333336,0.018423840449541706,9,9,8.0,12.5,0.015317063208414174,0,0,2.0,-100.0,0.0
INDIA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",151965.8,151965.8,104916.6,44.84438115608014,0.0037140186975800605,12.0,12.0,8.25,45.45454545454545,0.01182545626552091,6,6,4.0,50.0,0.01381788033715628,6,6,4.0,50.0,0.010211375472276116,0,0,0.0,0.0,0.0
USA,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",151561.4,151561.4,33097.6,357.92262883109345,0.003704135229317456,6.0,6.0,2.0,200.0,0.005912728132760455,5,5,2.0,150.0,0.011514900280963566,6,6,2.0,200.0,0.010211375472276116,1,1,0.0,100.0,0.008013462617196892
BELGIUM,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",151508.16999999998,151508.16999999998,457749.6499999999,-66.90152138838336,0.0037028342970335327,9.0,9.0,26.0,-65.38461538461539,0.008869092199140683,6,6,5.0,20.0,0.01381788033715628,9,9,26.0,-65.38461538461539,0.015317063208414174,0,0,0.0,0.0,0.0
CHINA,5402,"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex",149634.97,149634.97,26230.0,470.4726267632482,0.0036570536027963627,18.0,18.0,2.0,800.0,0.017738184398281367,9,9,1.0,800.0,0.02072682050573442,9,9,1.0,800.0,0.015317063208414174,0,0,0.0,0.0,0.0
INDIA,9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",149154.6,149154.6,59708.18,149.80597298393624,0.003645313440458807,40.0,40.0,14.75,171.1864406779661,0.03941818755173637,19,19,7.0,171.42857142857142,0.04375662106766155,20,20,7.0,185.71428571428572,0.03403791824092039,0,0,0.0,0.0,0.0
CHINA,4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",147502.04,147502.04,54002.0,173.14180956260878,0.003604925150864221,14.0,14.0,6.25,124.0,0.01379636564310773,6,6,3.0,100.0,0.01381788033715628,7,7,3.0,133.33333333333334,0.011913271384322134,0,0,0.0,0.0,0.0
USA,0702,Meat and edible meat offal,146333.31,146333.31,114070.18,28.28357945959234,0.003576361585427638,8.0,8.0,6.0,33.333333333333336,0.007883637510347274,8,8,5.0,60.0,0.018423840449541706,8,8,6.0,33.333333333333336,0.013615167296368155,0,0,0.0,0.0,0.0
USA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",145349.45,145349.45,48390.23,200.36941341258347,0.0035523162118251492,12.0,12.0,7.0,71.42857142857143,0.01182545626552091,3,3,2.0,50.0,0.00690894016857814,6,6,3.0,100.0,0.010211375472276116,0,0,0.0,0.0,0.0
PANAMA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",144944.38999999998,144944.38999999998,27606.800000000003,425.0314777518581,0.003542416613273094,12.75,12.75,5.0,155.0,0.012564547282115968,7,7,3.0,133.33333333333334,0.016120860393348993,7,7,3.0,133.33333333333334,0.011913271384322134,0,0,0.0,0.0,0.0
MOROCCO,2106,Food preparations not elsewhere specified or included,143500.0,143500.0,57400.0,150.0,0.0035071159636098303,10.0,10.0,4.0,150.0,0.009854546887934093,4,4,2.0,100.0,0.009211920224770853,5,5,2.0,150.0,0.008509479560230097,0,0,0.0,0.0,0.0
CHINA,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",143243.96999999997,143243.97,66538.0,115.28144819501634,0.0035008586332951046,12.0,12.0,7.25,65.51724137931035,0.01182545626552091,6,6,3.0,100.0,0.01381788033715628,6,6,4.0,50.0,0.010211375472276116,0,0,0.0,0.0,0.0
TAIWAN,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",142698.49,142698.49,240402.8,-40.641918480150814,0.0034875271934635384,16.0,16.0,34.0,-52.94117647058823,0.015767275020694548,10,10,16.0,-37.5,0.023029800561927133,10,10,19.0,-47.36842105263158,0.017018959120460194,0,0,0.0,0.0,0.0
INDIA,9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",142682.1,142682.1,106924.16,33.44233894378969,0.003487126624608879,16.0,16.0,11.0,45.45454545454545,0.015767275020694548,7,7,6.0,16.666666666666668,0.016120860393348993,7,7,6.0,16.666666666666668,0.011913271384322134,0,0,0.0,0.0,0.0
PAKISTAN,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",142361.46,142361.46,70962.0,100.61647078718185,0.0034792902367163925,12.0,12.0,6.75,77.77777777777777,0.01182545626552091,4,4,2.0,100.0,0.009211920224770853,6,6,3.0,100.0,0.010211375472276116,0,0,0.0,0.0,0.0
USA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",142046.0,142046.0,118196.0,20.178347829029747,0.0034715804471562505,7.0,7.0,6.0,16.666666666666668,0.006898182821553865,3,3,3.0,0.0,0.00690894016857814,6,6,5.0,20.0,0.010211375472276116,0,0,0.0,0.0,0.0
COLOMBIA,4011,"New pneumatic tyres, of rubber",141920.75,141920.75,,,0.003468519358135748,14.0,14.0,,,0.01379636564310773,5,5,,,0.011514900280963566,7,7,,,0.011913271384322134,0,0,,,0.0
INDIA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,140800.0,140800.0,361790.0,-61.082395865004564,0.0034411284158624676,10.0,10.0,28.5,-64.91228070175438,0.009854546887934093,1,1,2.0,-50.0,0.0023029800561927133,5,5,13.0,-61.53846153846154,0.008509479560230097,0,0,0.0,0.0,0.0
CHINA,4816,"Carbon paper, self-copy paper and other copying or transfer papers, (other than those of heading no. 4809), duplicator stencils and offset plates, of paper whether or not put up in boxes",140771.75,140771.75,27980.0,403.11561829878485,0.00344043799059437,10.0,10.0,2.0,400.0,0.009854546887934093,4,4,1.0,300.0,0.009211920224770853,5,5,1.0,400.0,0.008509479560230097,0,0,0.0,0.0,0.0
CHINA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,140560.0,140560.0,,,0.003435262856062702,5.0,5.0,,,0.0049272734439670465,1,1,,,0.0023029800561927133,5,5,,,0.008509479560230097,0,0,,,0.0
DOMINICAN REPUBLIC,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",140032.99,140032.99,,,0.0034223828199373917,20.25,20.25,,,0.019955457448066538,9,9,,,0.02072682050573442,9,9,,,0.015317063208414174,0,0,,,0.0
HAITI,4412,"Plywood, veneered panels and similar laminated wood",140000.0,140000.0,,,0.003421576549863249,10.0,10.0,,,0.009854546887934093,1,1,,,0.0023029800561927133,5,5,,,0.008509479560230097,0,0,,,0.0
HAITI,9999,Commodities not specified according to kind,139744.16,139744.16,41686.92,235.22303878530724,0.003415323863116699,18.0,18.0,7.75,132.25806451612902,0.017738184398281367,3,3,4.0,-25.0,0.00690894016857814,9,9,4.0,125.0,0.015317063208414174,0,0,0.0,0.0,0.0
CHINA,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",139330.78,139330.78,17429.0,699.4192437890872,0.003405220925158253,18.0,18.0,2.0,800.0,0.017738184398281367,6,6,1.0,500.0,0.01381788033715628,9,9,1.0,800.0,0.015317063208414174,0,0,0.0,0.0,0.0
TURKEY,2104,Soups and broths and preparations therefor; homogenised composite food preparations,139258.0,139258.0,,,0.003403442194148974,11.75,11.75,,,0.011579092593322559,6,6,,,0.01381788033715628,6,6,,,0.010211375472276116,0,0,,,0.0
ARGENTINA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",138520.0,138520.0,,,0.0033854055977646947,10.0,10.0,,,0.009854546887934093,1,1,,,0.0023029800561927133,5,5,,,0.008509479560230097,0,0,,,0.0
VIETNAM,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",137878.85,137878.85,79800.0,72.78051378446116,0.003369735999157946,10.0,10.0,6.0,66.66666666666667,0.009854546887934093,4,4,1.0,300.0,0.009211920224770853,5,5,3.0,66.66666666666667,0.008509479560230097,0,0,0.0,0.0,0.0
JORDAN,2509,Chalk,137240.0,137240.0,82940.0,65.46901374487581,0.003354122612165945,5.0,5.0,3.0,66.66666666666667,0.0049272734439670465,1,1,2.0,-50.0,0.0023029800561927133,5,5,3.0,66.66666666666667,0.008509479560230097,0,0,0.0,0.0,0.0
CHINA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",136825.0,136825.0,95862.5,42.730473334202635,0.0033439800816788506,11.0,11.0,8.0,37.5,0.010840001576727503,5,5,2.0,150.0,0.011514900280963566,6,6,4.0,50.0,0.010211375472276116,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",136709.68,136709.68,51743.990000000005,164.20397808518433,0.003341161680195063,14.0,14.0,5.0,180.0,0.01379636564310773,6,6,3.0,100.0,0.01381788033715628,6,6,3.0,100.0,0.010211375472276116,0,0,0.0,0.0,0.0
TURKEY,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",136560.0,136560.0,100570.0,35.78601968777966,0.0033375035260666095,8.0,8.0,6.0,33.333333333333336,0.007883637510347274,8,8,6.0,33.333333333333336,0.018423840449541706,8,8,6.0,33.333333333333336,0.013615167296368155,0,0,0.0,0.0,0.0
COLOMBIA,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",136560.0,136560.0,17487030.0,-99.21907836836787,0.0033375035260666095,12.0,12.0,7.0,71.42857142857143,0.01182545626552091,8,8,8.0,0.0,0.018423840449541706,8,8,7.0,14.285714285714286,0.013615167296368155,0,0,1.0,-100.0,0.0
TURKEY,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",136383.06,136383.06,69243.0,96.96295654434384,0.003333179142104232,34.0,34.0,11.25,202.22222222222223,0.03350545941897592,5,5,5.0,0.0,0.011514900280963566,16,16,6.0,166.66666666666666,0.02723033459273631,0,0,0.0,0.0,0.0
INDIA,8455,Metal-rolling mills and rolls therefor,136270.0,136270.0,81300.0,67.61377613776138,0.0033304159746418926,5.0,5.0,3.0,66.66666666666667,0.0049272734439670465,1,1,1.0,0.0,0.0023029800561927133,5,5,3.0,66.66666666666667,0.008509479560230097,0,0,0.0,0.0,0.0
TURKEY,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",136246.53999999998,136246.53999999998,132301.2,2.9820893536868653,0.003329842616171465,12.75,12.75,12.25,4.081632653061225,0.012564547282115968,4,4,5.0,-20.0,0.009211920224770853,6,6,6.0,0.0,0.010211375472276116,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,1005,Maize (corn),136079.09999999998,136079.09999999998,49986.4,172.23224717123054,0.0033257504106178285,10.0,10.0,4.0,150.0,0.009854546887934093,3,3,1.0,200.0,0.00690894016857814,5,5,2.0,150.0,0.008509479560230097,0,0,0.0,0.0,0.0
TURKEY,7225,"Alloy steel flat-rolled products, of a width 600mm or more",135670.0,135670.0,828280.0,-83.62027333751871,0.0033157520751424785,5.0,5.0,16.0,-68.75,0.0049272734439670465,1,1,3.0,-66.66666666666667,0.0023029800561927133,5,5,16.0,-68.75,0.008509479560230097,0,0,1.0,-100.0,0.0
CHINA,3912,"Cellulose and its chemical derivatives, n.e.c. or included, in primary forms",135615.76,135615.76,,,0.003314426458627732,34.0,34.0,,,0.03350545941897592,14,14,,,0.032241720786697986,17,17,,,0.028932230504782327,0,0,,,0.0
CHINA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",135571.3,135571.3,47073.5,187.99919275176052,0.0033133398636748246,34.0,34.0,10.25,231.70731707317074,0.03350545941897592,14,14,6.0,133.33333333333334,0.032241720786697986,18,18,6.0,200.0,0.030634126416828347,0,0,0.0,0.0,0.0
SPAIN,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",135409.0,135409.0,214200.0,-36.783846872082165,0.0033093732788602335,10.0,10.0,16.0,-37.5,0.009854546887934093,5,5,8.0,-37.5,0.011514900280963566,5,5,8.0,-37.5,0.008509479560230097,0,0,0.0,0.0,0.0
INDIA,3303,Perfumes and toilet waters,135104.72,135104.72,,,0.0033019367266274306,11.0,11.0,,,0.010840001576727503,6,6,,,0.01381788033715628,6,6,,,0.010211375472276116,0,0,,,0.0
VIETNAM,8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with con",134668.6,134668.6,,,0.003291278026877957,8.0,8.0,,,0.007883637510347274,2,2,,,0.004605960112385427,6,6,,,0.010211375472276116,0,0,,,0.0
