country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
BRAZIL,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",501434.26,501434.26,2445161.3,-79.49279419725806,0.124484040444191,36.0,36.0,181.75,-80.19257221458047,0.3157756238761458,14,14,75.0,-81.33333333333333,0.2856559885737604,18,18,89.0,-79.7752808988764,0.2578057863076482,0,0,0.0,0.0,0.0,-0.41062329273597725,1,0.1881025332118875,False,22
FRANCE,9999,Commodities not specified according to kind,486669.0,486669.0,2557137.58,-80.96821212099194,0.1208184767409669,50.75,50.75,338.0,-84.98520710059172,0.4451559142142888,25,25,142.0,-82.3943661971831,0.5100999795960008,25,25,154.0,-83.76623376623377,0.3580635920939559,0,0,0.0,0.0,0.0,-0.4091056291039775,1,0.20106468636551092,False,99
INDIA,8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",471182.98,471182.98,1283921.0,-63.30124828552536,0.1169739800765397,96.0,96.0,266.0,-63.909774436090224,0.8420683303363887,28,28,79.0,-64.55696202531645,0.5713119771475209,48,48,133.0,-63.909774436090224,0.6874820968203953,0,0,0.0,0.0,0.0,-0.42307689736211673,1,0.04585314439420035,False,87
USA,1103,Cereal groats; meal and pellets,453600.0,453600.0,2627537.16,-82.73668563454302,0.1126089006073997,20.0,20.0,116.0,-82.75862068965517,0.1754309021534143,4,4,14.0,-71.42857142857143,0.0816159967353601,20,20,116.0,-82.75862068965517,0.2864508736751647,0,0,0.0,0.0,0.0,-0.3939048362403651,1,0.21660145338048886,False,11
DOMINICAN REPUBLIC,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,447940.8,447940.8,8306673.6,-94.60745875460908,0.1112039705141074,17.0,17.0,312.0,-94.55128205128206,0.1491162668304022,2,2,94.0,-97.87234042553192,0.04080799836768,17,17,312.0,-94.55128205128206,0.24348324262389,0,0,0.0,0.0,0.0,-0.40775811197415257,1,0.32089107651642595,False,25
POLAND,203,"Meat of swine; fresh, chilled or frozen",445827.55,445827.55,2191005.05,-79.65191590955027,0.1106793436199086,32.0,32.0,170.5,-81.2316715542522,0.2806894434454629,14,14,74.0,-81.08108108108108,0.2856559885737604,16,16,78.0,-79.48717948717949,0.2291606989401317,0,0,0.0,0.0,0.0,-0.39477078757894474,1,0.18950048288541363,False,20
CHINA,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",442022.8,442022.8,2545342.99,-82.63405750279652,0.1097347917799923,36.0,36.0,198.0,-81.81818181818181,0.3157756238761458,9,9,51.0,-82.3529411764706,0.1836359926545603,18,18,99.0,-81.81818181818181,0.2578057863076482,0,0,0.0,0.0,0.0,-0.3941714370410625,1,0.2156998230422849,False,33
TRINIDAD AND TOBAGO,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",403488.0,403488.0,1129968.0,-64.29208614757232,0.1001682982545822,48.0,48.0,166.0,-71.08433734939759,0.4210341651681943,2,2,10.0,-80.0,0.04080799836768,24,24,70.0,-65.71428571428571,0.3437410484101976,0,0,0.0,0.0,0.0,-0.4082311104983406,1,0.05455806244600117,False,70
CHINA,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",389548.0,389548.0,4550161.44,-91.43880925684256,0.0967076102597252,28.0,28.0,345.0,-91.8840579710145,0.24560326301478,5,5,81.0,-93.82716049382717,0.1020199959192001,14,14,174.0,-91.95402298850574,0.2005156115726153,0,0,0.0,0.0,0.0,-0.39290591764319516,1,0.2930531877260699,False,38
USA,713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",371190.12,371190.12,3412331.6,-89.12209704355813,0.0921501572520475,21.0,21.0,166.0,-87.34939759036145,0.184202447261085,2,2,37.0,-94.5945945945946,0.04080799836768,21,21,154.0,-86.36363636363636,0.3007734173589229,0,0,0.0,0.0,0.0,-0.3903894480779094,1,0.27269991829752305,False,71
CHINA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",363187.78,363187.78,2258889.7499999995,-83.92184567662055,0.0901635287033557,30.0,30.0,196.0,-84.6938775510204,0.2631463532301215,14,14,84.0,-83.33333333333333,0.2856559885737604,18,18,106.0,-83.01886792452831,0.2578057863076482,0,0,0.0,0.0,0.0,-0.3810902955696856,1,0.22701357168937192,False,87
CHINA,302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",361477.78,361477.78,3168395.5,-88.59114084715749,0.0897390110224945,26.5,26.5,232.5,-88.60215053763442,0.2324459453532739,6,6,52.0,-88.46153846153847,0.1224239951030402,13,13,113.0,-88.49557522123894,0.186193067888857,0,0,0.0,0.0,0.0,-0.3829769718191514,1,0.26803524978231813,False,30
BRAZIL,4412,"Plywood, veneered panels and similar laminated wood",358840.0,358840.0,5338586.24,-93.27837026755608,0.0890841664328909,26.0,26.0,401.75,-93.52831362787803,0.2280601727994386,5,5,48.0,-89.58333333333333,0.1020199959192001,13,13,196.0,-93.36734693877553,0.186193067888857,0,0,0.0,0.0,0.0,-0.39295255956418185,1,0.309214487634884,False,44
CHINA,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",351681.3,351681.3,1691306.08,-79.20652540904955,0.0873069765369954,82.0,82.0,376.0,-78.19148936170212,0.7192666988289987,22,22,113.0,-80.53097345132744,0.4488879820444807,41,41,188.0,-78.19148936170212,0.5872242910340877,0,0,0.0,0.0,0.0,-0.3844351665953023,1,0.18558754419340634,False,73
USA,2711,Petroleum gases and other gaseous hydrocarbons,345358.01,345358.01,2915839.01,-88.15579293590699,0.0857371821473971,22.0,22.0,212.0,-89.62264150943396,0.1929739923687557,4,4,36.0,-88.88888888888889,0.0816159967353601,11,11,106.0,-89.62264150943396,0.1575479805213405,0,0,0.0,0.0,0.0,-0.37900566880324044,1,0.26421053936639877,False,27
BELGIUM,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",336780.0,336780.0,1231419.96,-72.65108485004579,0.0836076400938273,24.0,24.0,110.75,-78.3295711060948,0.2105170825840971,3,3,16.0,-81.25,0.0612119975515201,12,12,45.0,-73.33333333333333,0.1718705242050988,0,0,0.0,0.0,0.0,-0.3888629044876217,1,0.12799530327753128,False,20
GUATEMALA,1703,Molasses; resulting from the extraction or refining of sugar,336535.99,336535.99,659151.2,-48.94403742267328,0.0835470631585601,14.0,14.0,27.0,-48.14814814814815,0.12280163150739,2,2,6.0,-66.66666666666667,0.04080799836768,14,14,27.0,-48.14814814814815,0.2005156115726153,0,0,0.0,0.0,0.0,-0.40190011310564827,1,0.08028085673829646,False,17
CHINA,4412,"Plywood, veneered panels and similar laminated wood",330520.0,330520.0,7976760.05,-95.85646305106044,0.08205355782354,10.0,10.0,574.0,-98.25783972125436,0.0877154510767071,4,4,74.0,-94.5945945945946,0.0816159967353601,5,5,287.0,-98.25783972125436,0.0716127184187911,1,1,0.0,100.0,0.0648929266709928,-0.39442491459761214,1,0.33186409285281715,False,44
CHINA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",322932.54,322932.54,2836422.18,-88.61479287966927,0.0801699257049275,128.0,128.0,1055.0,-87.86729857819905,1.1227577737818517,35,35,214.0,-83.64485981308411,0.7141399714344011,65,65,534.0,-87.82771535580524,0.9309653394442852,0,0,0.0,0.0,0.0,-0.37845262392941476,1,0.26824304261367826,False,84
INDONESIA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",316934.28,316934.28,4592385.630000001,-93.09870064200162,0.0786808219479669,20.0,20.0,327.0,-93.88379204892966,0.1754309021534143,8,8,60.0,-86.66666666666667,0.1632319934707202,12,12,174.0,-93.10344827586206,0.1718705242050988,0,0,0.0,0.0,0.0,-0.3856467176233251,1,0.3076360160940223,False,34
UNITED ARAB EMIRATES,6309,Textiles; worn clothing and other worn articles,308453.0,308453.0,1202436.0,-74.34765758842882,0.0765752936928004,22.0,22.0,102.0,-78.43137254901961,0.1929739923687557,11,11,43.0,-74.4186046511628,0.2244439910222403,11,11,43.0,-74.4186046511628,0.1575479805213405,0,0,0.0,0.0,0.0,-0.3798174294649552,1,0.14290039241697275,False,63
BELGIUM,6309,Textiles; worn clothing and other worn articles,307704.0,307704.0,3273795.0,-90.60099975716255,0.0763893499834641,24.5,24.5,260.0,-90.57692307692308,0.2149028551379325,7,7,65.0,-89.23076923076923,0.1428279942868802,11,11,116.0,-90.51724137931036,0.1575479805213405,0,0,0.0,0.0,0.0,-0.3772252797188086,1,0.28569268676310905,False,63
CHINA,8506,Cells and batteries; primary,306549.0,306549.0,3520049.58,-91.2913442543045,0.0761026143569175,18.0,18.0,219.0,-91.78082191780824,0.1578878119380729,10,10,97.0,-89.69072164948453,0.2040399918384003,13,13,155.0,-91.61290322580643,0.186193067888857,0,0,0.0,0.0,0.0,-0.37759063173240753,1,0.291757647040987,False,85
CHINA,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,297396.0,297396.0,1409516.0,-78.90084255872229,0.0738303276125181,18.0,18.0,85.0,-78.82352941176471,0.1578878119380729,3,3,19.0,-84.21052631578948,0.0612119975515201,11,11,51.0,-78.43137254901961,0.1575479805213405,0,0,0.0,0.0,0.0,-0.3780427546037539,1,0.18290199465612636,False,28
SPAIN,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",289680.04000000004,289680.04000000004,532984.0,-45.649392852318265,0.0719147946038527,26.0,26.0,48.0,-45.833333333333336,0.2280601727994386,1,1,3.0,-66.66666666666667,0.02040399918384,13,13,24.0,-45.833333333333336,0.186193067888857,0,0,0.0,0.0,0.0,-0.4001945477385352,1,0.10922566405066754,False,33
BRAZIL,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,286464.0,286464.0,567448.97,-49.51722266761714,0.0711163935264509,20.0,20.0,51.75,-61.35265700483092,0.1754309021534143,1,1,3.0,-66.66666666666667,0.02040399918384,10,10,23.0,-56.52173913043478,0.1432254368375823,0,0,0.0,0.0,0.0,-0.3947731317834726,1,0.0752451886670039,False,44
EGYPT,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",285261.96,285261.96,1002205.02,-71.53656644026788,0.0708179799398413,36.0,36.0,134.25,-73.18435754189944,0.3157756238761458,3,3,13.0,-76.92307692307692,0.0612119975515201,18,18,66.0,-72.72727272727273,0.2578057863076482,0,0,0.0,0.0,0.0,-0.3807664367865571,1,0.11820380075632432,False,48
CHINA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",284004.6,284004.6,6212972.35,-95.42884493925038,0.0705058328338719,28.0,28.0,618.0,-95.46925566343042,0.24560326301478,3,3,33.0,-90.9090909090909,0.0612119975515201,14,14,309.0,-95.46925566343042,0.2005156115726153,0,0,0.0,0.0,0.0,-0.3877764496167253,1,0.32810729190348487,False,34
DOMINICAN REPUBLIC,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",280161.74,280161.74,3542291.31,-92.09094578954884,0.0695518199595594,41.0,41.0,636.25,-93.55599214145384,0.3596333494144993,9,9,119.0,-92.43697478991596,0.1836359926545603,21,21,294.0,-92.85714285714286,0.3007734173589229,0,0,0.0,0.0,0.0,-0.37787019055189774,1,0.2987824753252196,False,39
PANAMA,9999,Commodities not specified according to kind,272627.74,272627.74,4868052.899999999,-94.39965535296464,0.0676814596042328,30.75,30.75,601.5,-94.88778054862844,0.2697250120608745,16,16,250.0,-93.6,0.3264639869414405,16,16,294.0,-94.5578231292517,0.2291606989401317,0,0,10.0,-100.0,0.0,-0.3867415555155291,1,0.3190654381839713,False,99
USA,1007,Grain sorghum,269745.0,269745.0,451182.02,-40.21370798419671,0.066965802236206,12.0,12.0,21.0,-42.85714285714285,0.1052585412920485,1,1,4.0,-75.0,0.02040399918384,12,12,21.0,-42.85714285714285,0.1718705242050988,0,0,0.0,0.0,0.0,-0.3990604658048183,1,0.1569803907772582,False,10
BRAZIL,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",268128.0,268128.0,2600842.6,-89.69072561330701,0.0665643723590407,20.0,20.0,197.5,-89.87341772151899,0.1754309021534143,1,1,12.0,-91.66666666666669,0.02040399918384,10,10,97.0,-89.69072164948453,0.1432254368375823,0,0,0.0,0.0,0.0,-0.38249311355870835,1,0.27769555410351743,False,44
ITALY,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",261690.0,261690.0,429750.0,-39.1064572425829,0.0649661005289912,20.0,20.0,34.0,-41.1764705882353,0.1754309021534143,9,9,15.0,-40.0,0.1836359926545603,10,10,16.0,-37.5,0.1432254368375823,0,0,0.0,0.0,0.0,-0.3987346043737718,1,0.16670804384516966,False,20
BELGIUM,203,"Meat of swine; fresh, chilled or frozen",258191.47,258191.47,764991.8799999999,-66.2491228011466,0.0640975696272231,18.0,18.0,61.75,-70.8502024291498,0.1578878119380729,7,7,23.0,-69.56521739130434,0.1428279942868802,9,9,28.0,-67.85714285714286,0.1289028931538241,0,0,0.0,0.0,0.0,-0.3847313096590564,1,0.07175143418347239,False,20
CHINA,7313,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not and loosely twisted double wire, of a kind used for fencing, of iron or steel",256916.0,256916.0,1012619.72,-74.6285802137055,0.0637809266059319,15.0,15.0,76.0,-80.26315789473684,0.1315731766150607,4,4,15.0,-73.33333333333333,0.0816159967353601,10,10,41.0,-75.60975609756098,0.1432254368375823,0,0,0.0,0.0,0.0,-0.37250115471732126,1,0.1453684131957492,False,73
SENEGAL,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",252037.0,252037.0,1457155.99,-82.70349902620927,0.0625696858077319,18.0,18.0,104.0,-82.6923076923077,0.1578878119380729,2,2,25.0,-92.0,0.04080799836768,9,9,52.0,-82.6923076923077,0.1289028931538241,0,0,0.0,0.0,0.0,-0.3705679175873158,1,0.2163098953799037,False,33
CHINA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",247579.25,247579.25,1502854.0,-83.52606108111632,0.0614630228300365,10.0,10.0,60.0,-83.33333333333333,0.0877154510767071,8,8,53.0,-84.90566037735849,0.1632319934707202,10,10,58.0,-82.75862068965517,0.1432254368375823,0,0,0.0,0.0,0.0,-0.36923854056210037,1,0.22353644127076652,False,70
INDIA,9999,Commodities not specified according to kind,247494.72,247494.72,465504.88,-46.833055756579824,0.0614420377542685,52.0,52.0,68.5,-24.087591240875916,0.4561203455988772,8,8,20.0,-60.0,0.1632319934707202,24,24,37.0,-35.13513513513514,0.3437410484101976,0,0,0.0,0.0,0.0,-0.39096326091731964,1,0.09882669871312263,False,99
INDIA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",243947.18,243947.18,728058.17,-66.49344928029583,0.0605613398282086,20.0,20.0,80.0,-75.0,0.1754309021534143,8,8,36.0,-77.77777777777777,0.1632319934707202,10,10,43.0,-76.74418604651163,0.1432254368375823,0,0,0.0,0.0,0.0,-0.38070609274735134,1,0.07389794277013996,False,30
NETHERLANDS,2203,Beer made from malt,243474.0,243474.0,2067534.5,-88.22394499342091,0.0604438700760274,20.0,20.0,173.0,-88.4393063583815,0.1754309021534143,1,1,12.0,-91.66666666666669,0.02040399918384,10,10,87.0,-88.50574712643679,0.1432254368375823,0,0,0.0,0.0,0.0,-0.3695755304041946,1,0.26480928321586644,False,22
SPAIN,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",238020.0,238020.0,292166.03,-18.53262338540864,0.0590898821044384,19.0,19.0,25.25,-24.752475247524757,0.1666593570457436,9,9,11.0,-18.181818181818183,0.1836359926545603,9,9,11.0,-18.181818181818183,0.1289028931538241,0,0,0.0,0.0,0.0,-0.4180240207405862,1,0.34745763426562454,False,20
MALAYSIA,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,233644.17,233644.17,3307863.23,-92.93670403658136,0.0580035562544717,18.0,18.0,217.0,-91.70506912442396,0.1578878119380729,4,4,51.0,-92.15686274509804,0.0816159967353601,9,9,137.0,-93.43065693430655,0.1289028931538241,0,0,0.0,0.0,0.0,-0.3780896980853721,1,0.3062128093022068,False,40
BELGIUM,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",232448.0,232448.0,2674021.0,-91.30717372825418,0.0577065999303105,16.0,16.0,185.5,-91.37466307277629,0.1403447217227314,8,8,64.0,-87.5,0.1632319934707202,8,8,92.0,-91.30434782608695,0.1145803494700658,0,0,0.0,0.0,0.0,-0.374131235919867,1,0.29189671547873364,False,70
CHINA,7225,"Alloy steel flat-rolled products, of a width 600mm or more",226321.0,226321.0,5358241.09,-95.7762072254946,0.0561855357018679,11.0,11.0,197.0,-94.41624365482234,0.0964869961843778,3,3,39.0,-92.3076923076923,0.0612119975515201,9,9,192.0,-95.3125,0.1289028931538241,0,0,0.0,0.0,0.0,-0.3844779782712323,1,0.3311590124239294,False,72
CHINA,2827,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides,225892.8,225892.8,72160.0,213.0443458980044,0.056079232502485,16.0,16.0,5.0,220.0,0.1403447217227314,1,1,3.0,-66.66666666666667,0.02040399918384,8,8,3.0,166.66666666666666,0.1145803494700658,0,0,0.0,0.0,0.0,-0.6042259722247216,-1,2.381956534148164,False,28
EGYPT,2839,Silicates; commercial alkali metal silicates,224480.0,224480.0,336720.0,-33.333333333333336,0.0557284964910694,8.0,8.0,12.0,-33.333333333333336,0.0701723608613657,1,1,3.0,-66.66666666666667,0.02040399918384,8,8,12.0,-33.333333333333336,0.1145803494700658,0,0,0.0,0.0,0.0,-0.3969502737859218,1,0.21742731130340864,False,28
CHINA,7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, of iron or steel, with heads of other material or not, but excluding articles with heads of copper",223043.0,223043.0,5117308.26,-95.64139995740652,0.0553717526855737,8.0,8.0,187.0,-95.72192513368984,0.0701723608613657,5,5,53.0,-90.56603773584904,0.1020199959192001,8,8,184.0,-95.65217391304348,0.1145803494700658,0,0,0.0,0.0,0.0,-0.38437257221699384,1,0.32997467514086515,False,73
