country,hs_code,hs2,hs_description,metric,current_value,ytd_value,prior_value,prior_ytd,yoy_pct,mom_pct,trend_3m,trend_12m,is_ath,previous_high,previous_high_year,since_year,in_top_50
HAITI,2918,29,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, per",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,3917,39,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,4011,40,"New pneumatic tyres, of rubber",teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,4412,44,"Plywood, veneered panels and similar laminated wood",teu,10.0,10.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,8609,86,Containers; (including containers for transport of fluids) specially designed and equipped for carri,teu,60.0,60.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,8702,87,Vehicles; public transport passenger type,teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,1006,10,Rice,teu,170.0,170.0,84.0,84.0,102.38,0.0,stable,decreasing,True,86.0,2024.0,2020,True
INDIA,2837,28,"Cyanides, cyanide oxides and complex cyanides",teu,4.5,4.5,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,3004,30,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products f",teu,20.0,20.0,4.0,4.0,400.0,0.0,stable,decreasing,True,8.0,2021.0,2020,False
INDIA,3203,32,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whethe",teu,25.0,25.0,3.0,3.0,733.33,0.0,stable,decreasing,True,3.0,2025.0,2020,False
INDIA,3204,32,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used a,teu,135.0,135.0,40.0,40.0,237.5,0.0,stable,decreasing,True,82.0,2022.0,2020,True
INDIA,3304,33,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments,",teu,10.0,10.0,6.0,6.0,66.67,0.0,stable,decreasing,True,6.0,2025.0,2020,True
INDIA,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,3307,33,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; pers",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,5607,56,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coa",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",teu,100.0,100.0,55.0,55.0,81.82,0.0,stable,decreasing,True,55.0,2025.0,2020,True
INDIA,7310,73,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or l",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8436,84,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8506,85,Cells and batteries; primary,teu,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,8711,87,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars",teu,96.0,96.0,0.0,0.0,0.0,0.0,stable,decreasing,True,44.0,2021.0,2020,True
INDIA,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9403,94,"Furniture and parts thereof, n.e.c. in chapter 94",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9609,96,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or dra",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9999,99,Commodities not specified according to kind,teu,52.0,52.0,31.0,31.0,67.74,0.0,stable,decreasing,True,31.0,2025.0,2020,True
INDONESIA,1511,15,"Palm oil and its fractions; whether or not refined, but not chemically modified",teu,211.0,211.0,83.0,83.0,154.22,0.0,stable,decreasing,True,164.0,2021.0,2020,True
INDONESIA,3926,39,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter ",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDONESIA,4820,48,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperb",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDONESIA,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
IRELAND,0203,02,"Meat of swine; fresh, chilled or frozen",teu,4.25,4.25,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,True
IRELAND,3006,30,Pharmaceutical goods,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ISRAEL,7206,72,Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading no. 7203),teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",teu,20.0,20.0,4.0,4.0,400.0,0.0,stable,decreasing,True,4.0,2025.0,2020,True
ITALY,2106,21,Food preparations not elsewhere specified or included,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4011,40,"New pneumatic tyres, of rubber",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4819,48,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box fil",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,8428,84,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. li",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,8502,85,Electric generating sets and rotary converters,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAMAICA,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,8702,87,Vehicles; public transport passenger type,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,8708,87,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
JAPAN,9999,99,Commodities not specified according to kind,teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2024.0,2020,True
LATVIA,9999,99,Commodities not specified according to kind,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
LEBANON,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1602,16,"Prepared or preserved meat, meat offal or blood",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,2203,22,Beer made from malt,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,3302,33,Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of t,teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8421,84,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquid",teu,2.25,2.25,1.0,1.0,125.0,0.0,stable,decreasing,True,1.0,2025.0,2020,False
MEXICO,8515,85,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or veget,teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8516,85,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; el",teu,2.25,2.25,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,True
NETHERLAND ANTILLES,8702,87,Vehicles; public transport passenger type,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
NETHERLANDS,0203,02,"Meat of swine; fresh, chilled or frozen",teu,76.5,76.5,19.25,19.25,297.4,0.0,stable,decreasing,True,26.25,2021.0,2020,True
NETHERLANDS,0406,04,Cheese and curd,teu,7.0,7.0,2.0,2.0,250.0,0.0,stable,decreasing,True,3.0,2022.0,2020,False
NETHERLANDS,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",teu,38.0,38.0,10.5,10.5,261.9,0.0,stable,decreasing,True,34.0,2023.0,2020,True
NETHERLANDS,4809,48,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
NETHERLANDS,7612,76,"Aluminium casks, drums, cans, boxes etc (including rigid, collapsible tubular containers), for mater",teu,18.0,18.0,0.0,0.0,0.0,0.0,stable,decreasing,True,13.0,2022.0,2020,False
NETHERLANDS,8703,87,Motor cars and other motor vehicles; principally designed for the transport of persons (other than t,teu,2.0,2.0,1.0,1.0,100.0,0.0,stable,decreasing,True,1.0,2025.0,2020,True
NETHERLANDS,8716,87,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",teu,2.25,2.25,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
NETHERLANDS,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2022.0,2020,False
NORWAY,1517,15,Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of di,teu,10.0,10.0,8.5,8.5,17.65,0.0,stable,decreasing,True,8.5,2025.0,2020,False
OMAN,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PAKISTAN,1006,10,Rice,teu,248.0,248.0,0.0,0.0,0.0,0.0,stable,decreasing,True,246.0,2024.0,2020,True
PAKISTAN,1704,17,"Sugar confectionery (including white chocolate), not containing cocoa",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PAKISTAN,5603,56,"Nonwovens; whether or not impregnated, coated, covered or laminated",teu,5.25,5.25,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,True
PANAMA,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",teu,12.0,12.0,0.0,0.0,0.0,0.0,stable,decreasing,True,6.0,2022.0,2020,True
PANAMA,1301,13,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,1509,15,"Olive oil and its fractions; whether or not refined, but not chemically modified",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,1511,15,"Palm oil and its fractions; whether or not refined, but not chemically modified",teu,5.0,5.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,1701,17,"Cane or beet sugar and chemically pure sucrose, in solid form",teu,47.0,47.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",teu,2.0,2.0,1.0,1.0,100.0,0.0,stable,decreasing,True,1.0,2025.0,2020,True
PANAMA,2811,28,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 28,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,2918,29,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, per",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,4011,40,"New pneumatic tyres, of rubber",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,True
PANAMA,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,6309,63,Textiles; worn clothing and other worn articles,teu,9.5,9.5,2.25,2.25,322.22,0.0,stable,decreasing,True,6.75,2021.0,2020,True
PANAMA,7010,70,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the c",teu,22.0,22.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,7311,73,"Containers for compressed or liquefied gas, of iron or steel",teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8418,84,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps",teu,10.0,10.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2024.0,2020,True
PANAMA,8474,84,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth,",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8504,85,"Electric transformers, static converters (e.g. rectifiers) and inductors",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8509,85,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleane",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8518,85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earph",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
